source,target,agreement_count,disagreement_count,total_votes,signed_weight,agreement_fraction
52,390,122,79,201,43,0.6069651741293532
52,394,134,73,207,61,0.6473429951690821
52,437,112,72,184,40,0.6086956521739131
52,1021,113,67,180,46,0.6277777777777778
52,1024,108,86,194,22,0.5567010309278351
52,1027,114,67,181,47,0.6298342541436464
52,1071,114,92,206,22,0.5533980582524272
52,1194,100,80,180,20,0.5555555555555556
52,1330,72,60,132,12,0.5454545454545454
52,1338,111,79,190,32,0.5842105263157895
52,1365,74,110,184,-36,0.40217391304347827
52,1395,123,81,204,42,0.6029411764705882
52,1489,100,80,180,20,0.5555555555555556
52,1494,128,73,201,55,0.6368159203980099
52,1678,106,68,174,38,0.6091954022988506
52,1986,103,87,190,16,0.5421052631578948
52,2052,144,62,206,82,0.6990291262135923
52,2066,135,63,198,72,0.6818181818181818
52,2656,130,71,201,59,0.6467661691542289
52,2702,107,61,168,46,0.6369047619047619
52,2803,112,94,206,18,0.5436893203883495
52,2822,101,78,179,23,0.5642458100558659
52,2838,119,90,209,29,0.569377990430622
52,2901,116,86,202,30,0.5742574257425742
52,3090,24,28,52,-4,0.46153846153846156
52,3110,127,81,208,46,0.6105769230769231
52,3206,140,44,184,96,0.7608695652173914
52,3388,113,91,204,22,0.553921568627451
52,3536,99,78,177,21,0.559322033898305
52,3783,121,80,201,41,0.6019900497512438
52,3882,123,85,208,38,0.5913461538461539
52,4184,119,82,201,37,0.5920398009950248
52,4210,101,104,205,-3,0.4926829268292683
52,4227,109,77,186,32,0.5860215053763441
52,4382,127,83,210,44,0.6047619047619047
52,4418,122,86,208,36,0.5865384615384616
52,4483,123,83,206,40,0.5970873786407767
52,4520,121,87,208,34,0.5817307692307693
52,4834,143,58,201,85,0.7114427860696517
52,4922,102,82,184,20,0.5543478260869565
52,4949,119,86,205,33,0.5804878048780487
52,5009,107,103,210,4,0.5095238095238095
52,5158,100,99,199,1,0.5025125628140703
52,5240,113,87,200,26,0.565
52,5343,145,62,207,83,0.7004830917874396
52,5452,106,83,189,23,0.5608465608465608
52,5739,132,69,201,63,0.6567164179104478
52,5823,122,70,192,52,0.6354166666666666
52,5913,106,69,175,37,0.6057142857142858
52,5944,99,95,194,4,0.5103092783505154
52,6021,120,79,199,41,0.6030150753768844
52,6107,115,83,198,32,0.5808080808080808
52,6132,89,76,165,13,0.5393939393939394
52,6137,117,72,189,45,0.6190476190476191
52,6151,101,108,209,-7,0.48325358851674644
52,6242,105,93,198,12,0.5303030303030303
52,6260,116,78,194,38,0.5979381443298969
52,6293,88,103,191,-15,0.4607329842931937
52,6346,120,85,205,35,0.5853658536585366
52,6525,141,69,210,72,0.6714285714285714
